CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
2956,100010008202500001,202500001,2025-02-01,429,8,1,2,3,22,2,78,2025-01-27 17:55:32,2025-01-28 01:17:32,2025-01-28 02:33:32,16.182115,75.694493,Complainant reported being repeatedly followed and harassed by the accused near Varkey.
2957,100260162202500002,202500002,2025-04-01,2074,162,1,2,13,67,6,77,2025-03-30 16:40:22,2025-03-30 22:36:22,2025-03-31 05:18:22,13.301066,77.071075,Police seized illegal liquor from the accused near Jhaveri Zila.
2958,100120083202200003,202200003,2022-10-13,2230,83,1,1,8,48,6,140,2022-10-08 12:00:19,2022-10-08 15:33:19,2022-10-08 17:51:19,14.429709,75.915093,Police recovered narcotic substances from the accused during a check near Palla Circle.
2959,400280177202500002,202500002,2025-12-09,1870,177,3,2,5,29,6,102,2025-12-08 13:27:42,2025-12-08 13:51:42,2025-12-08 15:13:42,14.800671,74.704347,Complainant reported a violent disturbance involving multiple persons near Nagar Circle.
2960,100050037202400006,202400006,2024-12-06,536,37,1,2,2,9,6,72,2024-12-02 02:35:17,2024-12-02 06:40:17,2024-12-02 09:01:17,12.933432,77.569675,Complainant reported theft of personal property from Dhaliwal Road.
2961,100070051202300002,202300002,2023-08-26,564,51,1,2,3,21,3,126,2023-08-22 22:36:51,2023-08-23 02:02:51,2023-08-25 09:45:51,11.957485,76.941217,Complainant reported an incident related to molestation near Konda Road.
2962,100210133202300002,202300002,2023-05-01,2861,133,1,2,2,16,1,38,2023-04-25 18:18:46,2023-04-25 21:24:46,2023-04-26 01:10:46,12.52619,76.889692,Complainant reported being threatened for money by the accused near Bobal Street.
2963,100260167202300009,202300009,2023-06-18,909,167,1,1,2,13,5,75,2023-06-11 09:42:24,2023-06-11 16:47:24,2023-06-11 19:19:24,13.307683,77.063028,Complainant reported unauthorized entry into their property at Nigam Road.
2964,100050037202400007,202400007,2024-06-29,2053,37,1,1,2,12,2,93,2024-06-25 01:08:20,2024-06-25 07:08:20,2024-06-25 18:52:20,12.937511,77.623892,Complainant reported that unknown persons broke into the premises at Sawhney Circle and stole valuables.
2965,100260162202500003,202500003,2025-12-23,1580,162,1,2,5,29,2,54,2025-12-17 13:58:25,2025-12-17 15:54:25,2025-12-17 17:10:25,13.291957,77.079618,Complainant reported a violent disturbance involving multiple persons near De Nagar.
2966,100070048202400004,202400004,2024-04-15,2927,48,1,2,8,48,3,24,2024-04-11 13:26:17,2024-04-11 16:44:17,2024-04-11 22:35:17,11.892338,76.979273,Police recovered narcotic substances from the accused during a check near Sinha Nagar.
2967,100060046202600007,202600007,2026-09-09,2784,46,1,2,12,62,1,73,2026-09-08 08:49:09,2026-09-08 10:16:09,2026-09-08 11:28:09,17.951212,77.466705,Complainant reported defamatory statements made by the accused.
2968,100220142202200005,202200005,2022-04-17,1200,142,1,2,5,30,6,103,2022-04-10 11:02:53,2022-04-10 11:34:53,2022-04-10 14:15:53,12.271668,76.655301,Complainant reported an incident related to unlawful assembly near Bhagat Marg.
2969,100170115202300003,202300003,2023-05-07,1467,115,1,2,6,38,6,10,2023-05-04 17:02:02,2023-05-04 19:51:02,2023-05-04 23:29:02,17.278385,76.784975,Complainant reported an incident related to money laundering near Sandhu Zila.
2970,100300190202300004,202300004,2023-04-29,179,190,1,2,10,56,6,86,2023-04-25 13:27:17,2023-04-25 13:51:17,2023-04-25 15:09:17,16.779399,77.166321,Complainant reported an incident caused by rash or negligent driving near Gola Marg.
2971,800170115202500001,202500001,2025-09-04,2845,115,4,1,1,4,3,113,2025-08-31 21:22:36,2025-09-01 02:41:36,2025-09-01 05:20:36,17.296304,76.785388,Complainant reported being assaulted and sustaining injuries during an altercation near Sehgal.
2972,100030024202400002,202400002,2024-01-18,1096,24,1,2,7,42,2,32,2024-01-12 09:49:00,2024-01-12 11:38:00,2024-01-12 13:44:00,15.804,74.53035,Complainant reported an incident related to hacking near Parekh.
2973,100140092202200004,202200004,2022-11-18,3130,92,1,2,3,23,1,66,2022-11-14 09:55:18,2022-11-14 17:39:18,2022-11-14 18:54:18,15.462669,75.663974,Complainant reported an incident related to acid attack near Natarajan Road.
2974,100100069202400008,202400008,2024-12-09,811,69,1,2,14,71,1,66,2024-12-06 09:09:07,2024-12-06 10:57:07,2024-12-09 06:33:07,14.268093,76.410451,Case registered against the accused for a traffic-related violation near Walla Ganj.
2975,100220140202500003,202500003,2025-12-30,1194,140,1,1,7,43,2,108,2025-12-21 22:05:21,2025-12-22 00:06:21,2025-12-22 16:38:21,12.308224,76.624797,Complainant reported being repeatedly followed and harassed by the accused near Shroff Zila.
2976,100230144202400001,202400001,2024-08-10,2843,144,1,2,12,63,2,63,2024-08-07 12:39:12,2024-08-07 16:21:12,2024-08-07 18:46:12,16.239111,77.315377,Complainant reported being threatened by the accused near Deep.
2977,100290186202200003,202200003,2022-01-01,2785,186,1,2,10,56,4,88,2021-12-29 15:34:09,2021-12-29 18:31:09,2021-12-30 01:47:09,16.815969,75.681291,Complainant reported an incident caused by rash or negligent driving near Sidhu Zila.
2978,300240151202500001,202500001,2025-01-24,876,151,2,1,8,46,2,104,2025-01-23 17:08:36,2025-01-23 19:21:36,2025-01-23 21:53:36,12.750546,77.27206,Police recovered narcotic substances from the accused during a check near Shah Zila.
2979,100230148202400003,202400003,2024-04-01,1064,148,1,2,12,65,6,42,2024-03-26 09:18:12,2024-03-26 16:37:12,2024-03-26 23:20:12,16.230736,77.394887,Complainant reported an incident related to offences against public servants near Shroff Road.
2980,100280177202600007,202600007,2026-07-09,1250,177,1,2,3,21,1,118,2026-07-05 19:23:47,2026-07-06 00:47:47,2026-07-08 11:04:47,14.809752,74.705452,Complainant reported an incident related to molestation near Kata Chowk.
2981,100140092202300004,202300004,2023-06-30,3104,92,1,1,1,7,6,64,2023-06-27 10:47:18,2023-06-27 18:47:18,2023-06-27 20:07:18,15.389592,75.664409,Complainant reported an incident related to abduction near Dhawan Ganj.
2982,100180117202200004,202200004,2022-06-18,1475,117,1,2,4,28,6,108,2022-06-17 10:38:08,2022-06-17 15:42:08,2022-06-17 18:07:08,12.457179,75.713955,Complainant reported an offence involving a minor near Kuruvilla.
2983,100220142202500007,202500007,2025-11-18,2625,142,1,2,12,62,6,106,2025-11-12 14:11:30,2025-11-12 19:21:30,2025-11-13 05:11:30,12.279614,76.657322,Complainant reported defamatory statements made by the accused.
2984,100090058202400007,202400007,2024-02-24,1929,58,1,2,5,33,6,42,2024-02-18 13:07:39,2024-02-18 19:35:39,2024-02-19 00:29:39,13.332374,75.756605,Complainant reported an incident related to communal violence near Narayanan Street.
2985,100170115202500011,202500011,2025-10-15,2817,115,1,1,2,13,6,68,2025-10-12 08:05:43,2025-10-12 13:12:43,2025-10-12 18:54:43,17.291698,76.794309,Complainant reported unauthorized entry into their property at Setty Path.
2986,800280180202400002,202400002,2024-01-12,2615,180,4,2,3,20,6,79,2024-01-07 21:59:34,2024-01-08 05:27:34,2024-01-08 14:43:34,14.780669,74.697947,Complainant reported facing cruelty from family members at Balan Chowk.
2987,100260160202300002,202300002,2023-02-17,1544,160,1,2,6,37,6,131,2023-02-13 11:29:02,2023-02-13 17:37:02,2023-02-13 19:10:02,13.379306,77.057191,Complainant reported an incident related to counterfeiting near Soman Zila.
2988,100050039202600006,202600006,2026-12-17,2794,39,1,2,12,63,1,111,2026-12-13 09:59:39,2026-12-13 15:26:39,2026-12-13 21:16:39,12.977057,77.546654,Complainant reported being threatened by the accused near Panchal Zila.
2989,100190124202300007,202300007,2023-07-15,695,124,1,1,12,64,5,40,2023-07-08 10:23:38,2023-07-08 11:00:38,2023-07-08 19:35:38,13.136309,78.099632,Complainant reported unauthorized entry into their property at Shenoy Chowk.
2990,100190121202500004,202500004,2025-04-18,2367,121,1,2,8,46,6,29,2025-04-12 13:08:10,2025-04-12 20:23:10,2025-04-12 21:00:10,13.144295,78.094088,Police recovered narcotic substances from the accused during a check near Mandal Street.
2991,100050039202300005,202300005,2023-11-08,1954,39,1,1,9,53,5,111,2023-11-04 15:27:47,2023-11-04 17:22:47,2023-11-04 22:45:47,12.998787,77.579757,Complainant reported an incident related to waging war against the state near Datta Path.
2992,100050039202600007,202600007,2026-02-12,1611,39,1,1,10,56,2,63,2026-02-03 14:35:47,2026-02-03 17:52:47,2026-02-03 19:41:47,12.984027,77.632975,Complainant reported an incident caused by rash or negligent driving near Chauhan Circle.
2993,100300187202300005,202300005,2023-07-27,1922,187,1,1,9,53,4,100,2023-07-19 09:32:16,2023-07-19 17:21:16,2023-07-19 22:44:16,16.724817,77.158107,Complainant reported an incident related to waging war against the state near Chhabra Marg.
2994,100230146202200006,202200006,2022-03-10,2413,146,1,2,8,47,3,69,2022-03-05 09:55:35,2022-03-05 16:47:35,2022-03-07 03:01:35,16.15827,77.396043,Police recovered narcotic substances from the accused during a check near Bobal Path.
2995,100210132202600001,202600001,2026-01-16,937,132,1,1,12,65,4,74,2026-01-13 08:42:16,2026-01-13 09:12:16,2026-01-13 18:09:16,12.522336,76.857313,Complainant reported an incident related to offences against public servants near Walia Road.
2996,100300189202400002,202400002,2024-03-29,124,189,1,2,2,10,2,132,2024-03-23 19:28:35,2024-03-24 02:26:35,2024-03-24 03:58:35,16.724195,77.13784,Complainant reported being robbed by unknown persons near Rattan Chowk.
2997,100310191202500007,202500007,2025-08-11,1732,191,1,1,4,28,2,8,2025-08-06 18:08:09,2025-08-07 01:46:09,2025-08-07 09:26:09,15.280253,76.396986,Complainant reported an offence involving a minor near Sachdev.
2998,300210135202400001,202400001,2024-12-13,1720,135,2,2,8,46,3,75,2024-12-09 14:55:35,2024-12-09 22:28:35,2024-12-09 23:17:35,12.539322,76.926375,Police recovered narcotic substances from the accused during a check near Kohli Ganj.
2999,100010005202500004,202500004,2025-01-23,779,5,1,1,2,10,4,38,2025-01-18 17:02:29,2025-01-18 22:24:29,2025-01-18 22:30:29,16.14933,75.645235,Complainant reported being robbed by unknown persons near Dutt Circle.
3000,100270169202200002,202200002,2022-04-23,1576,169,1,2,7,40,2,95,2022-04-19 02:16:05,2022-04-19 04:51:05,2022-04-20 22:37:05,13.372963,74.788025,Complainant reported being defrauded of money through a fraudulent scheme reported from Rajagopalan Chowk.
3001,300160106202300001,202300001,2023-03-31,2092,106,2,1,4,26,6,71,2023-03-25 18:34:20,2023-03-25 22:07:20,2023-03-26 01:53:20,14.780419,75.39938,Complainant reported an offence involving a minor near Oak Zila.
3002,100130087202400007,202400007,2024-08-14,2527,87,1,2,10,55,6,56,2024-08-13 13:40:15,2024-08-13 18:49:15,2024-08-14 02:17:15,15.478208,74.972348,Complainant reported an incident related to hit and run near Sankar Ganj.
3003,100010001202600012,202600012,2026-07-05,2686,1,1,1,11,61,2,99,2026-07-04 17:10:51,2026-07-04 23:39:51,2026-07-05 01:39:51,16.236091,75.741219,Complainant reported an incident related to neglect of senior citizens near Oommen Marg.
3004,100260162202200002,202200002,2022-06-27,2848,162,1,2,11,59,4,57,2022-06-23 09:28:26,2022-06-23 16:40:26,2022-06-23 21:55:26,13.299295,77.084145,"Complainant, a senior citizen, reported an incident involving the accused at Keer Circle."
3005,100140093202200004,202200004,2022-08-09,2845,93,1,1,1,2,2,17,2022-08-02 21:54:56,2022-08-02 23:56:56,2022-08-03 01:58:56,15.4119,75.620543,Complainant reported that the victim was fatally assaulted by the accused following a dispute near Brahmbhatt Street.
3006,100170111202200005,202200005,2022-04-24,708,111,1,2,13,68,3,3,2022-04-20 18:57:48,2022-04-20 23:30:48,2022-04-21 05:04:48,17.334276,76.862229,Police raided premises being used for illegal gambling at Sur.
3007,100260167202500003,202500003,2025-04-15,2197,167,1,1,1,8,2,19,2025-04-08 22:32:23,2025-04-09 01:23:23,2025-04-09 02:35:23,13.317811,77.059776,Complainant reported an incident related to assault near Sheth Zila.
3008,100220142202600005,202600005,2026-12-28,1305,142,1,2,12,65,1,57,2026-12-22 09:30:28,2026-12-22 11:41:28,2026-12-22 13:17:28,12.27887,76.673466,Complainant reported an incident related to offences against public servants near Chatterjee Path.
3009,100060042202500006,202500006,2025-08-19,2138,42,1,2,9,52,2,138,2025-08-15 12:31:16,2025-08-15 20:28:16,2025-08-16 06:04:16,17.912294,77.500564,Complainant reported an incident related to terrorism-related offences near Goda Chowk.
3010,100310191202500008,202500008,2025-06-28,591,191,1,2,2,11,5,95,2025-06-25 18:49:36,2025-06-26 02:45:36,2025-06-26 03:28:36,15.247668,76.372208,Complainant reported an armed group robbery at Ravi Road.
3011,100060046202300009,202300009,2023-09-05,3083,46,1,2,8,49,1,127,2023-09-01 13:24:01,2023-09-01 21:09:01,2023-09-02 06:42:01,17.898466,77.532501,Police recovered narcotic substances from the accused during a check near Chopra Zila.
3012,100260165202600003,202600003,2026-02-28,241,165,1,2,4,28,1,68,2026-02-27 14:43:57,2026-02-27 18:05:57,2026-02-27 22:17:57,13.31303,77.148874,Complainant reported an offence involving a minor near Raghavan.
3013,100050036202300002,202300002,2023-01-21,316,36,1,1,9,52,5,59,2023-01-15 18:33:36,2023-01-15 21:27:36,2023-01-16 16:32:36,12.975403,77.624308,Complainant reported an incident related to terrorism-related offences near Talwar Path.
3014,100050039202500004,202500004,2025-12-10,3138,39,1,1,1,5,1,75,2025-12-03 00:55:22,2025-12-03 07:23:22,2025-12-03 07:28:22,12.988297,77.634908,Complainant reported being assaulted and sustaining injuries during an altercation near Chana Nagar.
3015,300310195202500001,202500001,2025-09-25,1089,195,2,1,2,15,3,33,2025-09-20 14:31:03,2025-09-20 15:03:03,2025-09-20 17:50:03,15.29259,76.377044,Complainant reported being cheated of money through false promises near Dewan Ganj.
3016,100030025202300004,202300004,2023-05-22,2077,25,1,2,12,62,6,129,2023-05-19 16:34:49,2023-05-19 19:25:49,2023-05-19 22:43:49,15.821567,74.485904,Complainant reported defamatory statements made by the accused.
3017,100010002202400006,202400006,2024-03-31,1331,2,1,2,13,67,2,10,2024-03-24 16:09:09,2024-03-24 19:28:09,2024-03-24 22:59:09,16.166174,75.735452,Police seized illegal liquor from the accused near Dixit Street.
3018,100020011202200005,202200005,2022-04-13,1312,11,1,1,6,38,2,37,2022-04-07 13:31:50,2022-04-07 20:48:50,2022-04-08 01:40:50,15.162418,76.890556,Complainant reported an incident related to money laundering near Wali Chowk.
3019,100120082202500006,202500006,2025-06-08,550,82,1,2,8,46,2,84,2025-06-01 15:04:49,2025-06-01 18:52:49,2025-06-01 21:01:49,14.484675,75.95989,Police recovered narcotic substances from the accused during a check near Ramakrishnan Road.
3020,100170109202200007,202200007,2022-01-02,2980,109,1,2,12,65,2,62,2021-12-26 12:56:09,2021-12-26 16:11:09,2021-12-26 21:47:09,17.334296,76.824076,Complainant reported an incident related to offences against public servants near Sekhon.
3021,300010001202300001,202300001,2023-12-01,2079,1,2,2,9,50,6,18,2023-11-22 12:01:53,2023-11-22 12:38:53,2023-11-22 13:13:53,16.166643,75.730362,Case registered against the accused for activities against public order.
3022,100250156202400004,202400004,2024-05-14,1233,156,1,2,2,12,4,52,2024-05-08 02:01:42,2024-05-08 02:45:42,2024-05-08 17:50:42,13.953979,75.58983,Complainant reported that unknown persons broke into the premises at Mistry Path and stole valuables.
3023,100110077202500007,202500007,2025-08-23,2673,77,1,1,2,11,1,62,2025-08-17 14:58:33,2025-08-17 20:11:33,2025-08-17 21:42:33,12.860158,74.848908,Complainant reported an armed group robbery at Modi.
3024,100250155202500003,202500003,2025-01-08,1891,155,1,1,4,28,5,95,2025-01-04 18:51:32,2025-01-04 23:57:32,2025-01-05 03:27:32,13.968861,75.557653,Complainant reported an offence involving a minor near Padmanabhan Marg.
3025,100130086202400003,202400003,2024-04-05,96,86,1,1,12,64,5,132,2024-04-01 08:49:21,2024-04-01 14:05:21,2024-04-01 15:50:21,15.500339,74.965543,Complainant reported unauthorized entry into their property at Anand Zila.
3026,100270169202200003,202200003,2022-05-10,2163,169,1,2,5,31,6,111,2022-05-07 17:10:32,2022-05-07 20:09:32,2022-05-07 22:19:32,13.3775,74.711956,Complainant reported an incident related to affray near Uppal.
3027,100260168202300003,202300003,2023-05-04,1923,168,1,2,4,25,6,14,2023-05-01 18:07:42,2023-05-01 23:47:42,2023-05-04 00:39:42,13.351029,77.067523,Complainant reported an incident related to pocso offences near Datta Marg.
3028,300150101202300001,202300001,2023-08-24,874,101,2,2,12,62,4,57,2023-08-19 10:04:06,2023-08-19 14:33:06,2023-08-19 19:26:06,12.977579,76.149125,Complainant reported defamatory statements made by the accused.
3029,100060042202500007,202500007,2025-08-20,2720,42,1,2,10,54,2,130,2025-08-16 16:01:10,2025-08-16 16:15:10,2025-08-17 03:34:10,17.924704,77.556078,Complainant reported an incident caused by rash or negligent driving near Bera Path.
3030,100200125202300004,202300004,2023-12-26,2429,125,1,1,9,50,4,112,2023-12-19 16:34:15,2023-12-20 00:11:15,2023-12-20 04:47:15,15.382934,76.158862,Case registered against the accused for activities against public order.
3031,100150098202200001,202200001,2022-04-09,2972,98,1,2,8,49,6,48,2022-04-03 12:41:22,2022-04-03 17:40:22,2022-04-03 21:57:22,13.022414,76.07212,Police recovered narcotic substances from the accused during a check near Manda Zila.
